Data Set S1
event_ID                  yr   mon  day    hr    min   sec        m0      Mw  mb     lat     lon     depth   fc       stress_drop   rms         nstat
Event_2005_124_08_57_01  2005   5     4     8    57    1.00   7.9670e+24  5.9 5.7  -19.404 -173.803  23.8   0.1615    7.6360e-01    9.7120e-02   63
Event_2005_125_19_12_20  2005   5     5    19    12   20.20   6.3420e+25  6.5 5.9    5.930  -82.737  24.0   0.1750    7.7340e+00    6.4930e-02  106
Event_2005_125_23_41_53  2005   5     5    23    41   53.20   4.9660e+24  5.7 5.7    5.106  -82.412   8.4   0.2780    2.4280e+00    7.0130e-02   16
Event_2005_128_17_07_35  2005   5     8    17     7   35.80   8.0900e+24  5.9 5.5   20.415 -109.148  16.0   0.2710    3.6640e+00    1.6340e-01    5
Event_2005_132_11_15_35  2005   5    12    11    15   35.30   6.1320e+25  6.5 6.0  -57.328 -139.169   8.2   0.2000    1.1160e+01    1.2380e-01   22
Event_2005_132_20_52_03  2005   5    12    20    52    3.30   4.5730e+24  5.7 5.5   -7.515  156.136  12.0   0.2175    1.0710e+00    9.1120e-02   16
Event_2005_134_05_05_18  2005   5    14     5     5   18.50   1.5210e+26  6.7 6.4    0.588   98.437  34.0   0.0925    2.7390e+00    9.3020e-02  110
Event_2005_134_10_26_44  2005   5    14    10    26   44.50   7.5340e+24  5.9 5.5  -45.675   96.025   6.2   0.1945    1.2610e+00    1.2900e-01    5
Event_2005_136_03_54_14  2005   5    16     3    54   14.60   7.0430e+25  6.5 6.2  -32.860 -179.192  63.6   0.1215    2.8740e+00    7.5290e-02  124
Event_2005_138_10_27_06  2005   5    18    10    27    6.40   2.4200e+25  6.2 5.6  -15.342 -173.170   4.3   0.1140    8.1580e-01    9.4180e-02   20
Event_2005_139_01_54_52  2005   5    19     1    54   52.80   2.3600e+26  6.8 6.2    1.995   97.023  41.0   0.1370    1.3810e+01    1.5470e-01  111
Event_2005_141_05_11_35  2005   5    21     5    11   35.40   4.1540e+25  6.3 5.9   -3.276  -80.969  40.7   0.1245    1.8240e+00    5.5220e-02   88
Event_2005_155_14_50_48  2005   6     4    14    50   48.80   1.7820e+25  6.1 6.0   -6.348  146.836  38.1   0.3140    1.2550e+01    5.3770e-02   39
Event_2005_159_06_28_10  2005   6     8     6    28   10.90   1.2900e+25  6.0 5.8    2.160   96.708  22.0   0.1950    2.1760e+00    1.5960e-01   53
Event_2005_160_14_00_49  2005   6     9    14     0   49.90   5.5700e+24  5.8 5.2   51.487 -131.191  13.9   0.2445    1.8520e+00    9.9190e-02    8
Event_2005_161_03_50_07  2005   6    10     3    50    7.90   3.2930e+24  5.6 5.4   51.194  179.583  43.7   0.4335    6.1040e+00    1.0340e-01   10
Event_2005_161_17_42_41  2005   6    10    17    42   41.50   2.4480e+24  5.5 5.4    1.803   97.076  27.1   0.4595    5.4040e+00    6.9750e-02   10
Event_2005_163_04_17_13  2005   6    12     4    17   13.50   1.9360e+24  5.5 5.6   52.785  143.881  16.6   0.5820    8.6840e+00    6.6460e-02   16
Event_2005_164_07_02_33  2005   6    13     7     2   33.10   1.0130e+25  5.9 5.7    2.074  126.543  11.5   0.2115    2.1810e+00    4.7800e-02   36
Event_2005_164_19_59_52  2005   6    13    19    59   52.70   7.2450e+24  5.8 5.5    2.758   94.140  17.6   0.2675    3.1550e+00    1.1270e-01    6
Event_2005_168_06_21_42  2005   6    17     6    21   42.30   1.1410e+26  6.6 6.2   40.679 -126.610  13.2   0.1395    7.0480e+00    1.3940e-01   91
Event_2005_170_16_15_15  2005   6    19    16    15   15.20   4.0300e+24  5.7 5.4   35.634  140.495  50.1   0.3570    4.1720e+00    1.1050e-01   25
Event_2005_171_02_44_54  2005   6    20     2    44   54.20   6.0520e+24  5.8 5.5  -26.765 -176.070   9.0   0.2820    3.0880e+00    1.0100e-01   10
Event_2005_178_11_35_45  2005   6    27    11    35   45.60   2.1010e+25  6.1 5.8   18.841 -107.322  16.0   0.1465    1.5030e+00    1.4010e-01   38
Event_2005_179_15_46_25  2005   6    28    15    46   25.50   6.2700e+24  5.8 5.4  -26.967 -176.201  35.9   0.2095    1.3120e+00    1.0020e-01   12
Event_2005_181_13_48_27  2005   6    30    13    48   27.40   3.3950e+24  5.6 5.6  -10.924  162.422  55.1   0.4555    7.3000e+00    8.5730e-02    7
Event_2005_181_21_26_36  2005   6    30    21    26   36.00   9.1800e+24  5.9 5.3    8.429  -82.872  37.7   0.1300    4.5890e-01    8.5290e-02   96
Event_2005_183_02_16_43  2005   7     2     2    16   43.70   1.0130e+26  6.6 5.6   11.275  -86.241  27.0   0.0905    1.7080e+00    1.0010e-01  165
Event_2005_185_11_36_05  2005   7     4    11    36    5.70   3.0040e+25  6.3 5.7  -41.709   42.432  10.5   0.2255    7.8380e+00    1.5750e-01    6
Event_2005_190_10_07_01  2005   7     9    10     7    1.30   8.8600e+24  5.9 5.8    2.705  126.485   1.0   0.3485    8.5330e+00    4.0410e-02   31
Event_2005_192_12_01_35  2005   7    11    12     1   35.20   4.6850e+24  5.7 6.0  -23.793 -111.701  12.0   0.5310    1.5960e+01    1.7880e-01   22
Event_2005_192_14_36_09  2005   7    11    14    36    9.50   2.4470e+24  5.5 5.4    1.276   97.194  20.0   0.3020    1.5340e+00    1.0600e-01   22
Event_2005_192_23_06_01  2005   7    11    23     6    1.70   7.9760e+24  5.9 5.5  -27.016 -176.230  11.1   0.1680    8.6050e-01    1.4110e-01   29
Event_2005_193_17_07_19  2005   7    12    17     7   19.80   4.0060e+24  5.7 5.6   -6.877  131.384  43.9   0.9115    6.9030e+01    8.7790e-02    8
Event_2005_194_00_29_29  2005   7    13     0    29   29.80   1.5970e+24  5.4 5.3   10.366   92.893  52.2   1.0740    4.5020e+01    7.2140e-02    4
Event_2005_199_02_04_59  2005   7    18     2     4   59.90   1.2230e+24  5.3 5.7   -9.991  124.422   5.3   0.3835    1.5700e+00    1.2420e-01    6
Event_2005_199_19_37_19  2005   7    18    19    37   19.40   6.7660e+24  5.8 5.8   -0.181  125.112  29.2   0.2855    3.5830e+00    9.1530e-02   26
Event_2005_204_08_51_43  2005   7    23     8    51   43.60   1.2050e+25  6.0 5.7  -30.276 -177.878  30.2   0.3060    7.8560e+00    1.1160e-01   35
Event_2005_204_22_53_35  2005   7    23    22    53   35.10   1.0950e+24  5.3 5.6    5.091   94.785  35.0   2.9994    6.7230e+02    1.2430e-01    4
Event_2005_206_16_02_07  2005   7    25    16     2    7.60   1.8760e+24  5.4 5.5   71.107   -7.518   2.0   0.2705    8.4490e-01    1.7300e-01   11
Event_2005_207_04_08_37  2005   7    26     4     8   37.20   2.8370e+24  5.6 5.7   45.397 -112.574   9.2   0.3965    4.0240e+00    9.7110e-02    8
Event_2005_207_12_17_14  2005   7    26    12    17   14.30   5.7430e+24  5.8 5.4   52.854  160.125  28.3   0.2930    3.2870e+00    1.3420e-01   43
Event_2005_210_20_33_40  2005   7    29    20    33   40.00   2.0100e+24  5.5 5.8    2.832   93.511  16.7   0.8095    2.4260e+01    1.1990e-01    3
Event_2005_211_15_13_20  2005   7    30    15    13   20.10   6.3560e+24  5.8 5.8    5.191   94.477  38.0   0.4285    1.1380e+01    5.8360e-02   71
Event_2005_213_04_40_36  2005   8     1     4    40   36.70   3.5940e+24  5.6 5.4   47.019  153.916  18.9   0.3000    2.2080e+00    8.7770e-02   47
Event_2005_215_11_03_15  2005   8     3    11     3   15.10   3.0110e+25  6.3 6.0   11.277  -85.538  11.4   0.1250    1.3380e+00    1.3760e-01   61
Event_2005_216_09_26_52  2005   8     4     9    26   52.80   6.3340e+24  5.8 5.7   -3.722  140.211  35.6   0.5195    2.0210e+01    6.0070e-02   31
Event_2005_216_10_27_12  2005   8     4    10    27   12.40   5.5580e+24  5.8 5.9  -26.618 -114.526  17.9   0.1695    6.1590e-01    1.6940e-01    3
Event_2005_217_00_56_53  2005   8     5     0    56   53.70   5.5280e+24  5.8 5.6   51.261 -178.167  31.1   0.4315    1.0110e+01    1.1760e-01   44
Event_2005_219_02_17_46  2005   8     7     2    17   46.00   2.1970e+25  6.2 5.7  -47.071   33.590   9.9   0.3555    2.2460e+01    1.0710e-01    8
Event_2005_219_15_06_45  2005   8     7    15     6   45.50   2.0640e+24  5.5 5.5   36.332  141.375  40.8   1.1675    7.4740e+01    8.8390e-02    5
Event_2005_221_05_26_17  2005   8     9     5    26   17.50   1.8560e+25  6.1 5.5  -20.986  173.881  23.3   0.0985    4.0360e-01    1.4460e-01    8
Event_2005_221_14_12_21  2005   8     9    14    12   21.20   1.5780e+25  6.1 5.3  -21.152  173.925  37.0   0.2030    3.0040e+00    1.3420e-01   11
Event_2005_225_07_36_52  2005   8    13     7    36   52.80   1.1680e+25  6.0 5.8   20.131  145.844  49.3   0.5370    4.1150e+01    1.0920e-01  142
Event_2005_228_02_46_28  2005   8    16     2    46   28.40   7.6400e+26  7.2 6.5   38.278  142.035  40.0   0.0730    6.7630e+00    1.1510e-01  303
Event_2005_238_18_16_33  2005   8    26    18    16   33.60   2.0530e+25  6.1 5.7   14.373   52.353  15.2   0.2200    4.9740e+00    6.9960e-02   46
Event_2005_239_18_38_20  2005   8    27    18    38   20.90   1.5190e+25  6.1 5.6    6.723  -82.496   1.3   0.2300    4.2050e+00    6.2090e-02  129
Event_2005_242_18_10_45  2005   8    30    18    10   45.50   1.0940e+25  6.0 5.8   38.483  143.180   8.3   0.1630    1.0780e+00    7.0340e-02   76
Event_2005_248_07_37_31  2005   9     5     7    37   31.30   2.4300e+25  6.2 5.7  -56.441 -142.245   8.7   0.1445    1.6680e+00    1.3100e-01    6
Event_2005_249_01_16_02  2005   9     6     1    16    2.30   5.5170e+24  5.8 5.8   24.071  122.167  31.3   0.2900    3.0620e+00    1.1010e-01   35
Event_2005_249_11_00_48  2005   9     6    11     0   48.60   3.0220e+24  5.6 5.4    0.020   97.565  13.0   0.2935    1.7380e+00    8.8800e-02   15
Event_2005_251_04_10_10  2005   9     8     4    10   10.60   3.9980e+24  5.7 5.6    0.775  126.267  50.5   0.3890    5.3550e+00    9.8820e-02    9
Event_2005_253_16_57_47  2005   9    10    16    57   47.30   5.6340e+24  5.8 5.8    4.861   95.032  41.0   0.6160    2.9970e+01    1.0820e-01   46
Event_2005_259_00_31_42  2005   9    16     0    31   42.40   4.7230e+24  5.7 6.1   -5.656  153.579  18.8   0.7160    3.9450e+01    1.1610e-01   11
Event_2005_265_00_07_21  2005   9    22     0     7   21.30   4.7980e+24  5.7 5.3  -16.700 -172.591   9.1   0.1555    4.1050e-01    1.2950e-01   12
Event_2005_266_13_48_31  2005   9    23    13    48   31.40   7.4400e+24  5.8 5.9   16.188  -87.480  28.5   0.3095    5.0190e+00    1.2310e-01   16
Event_2005_268_12_55_46  2005   9    25    12    55   46.60   2.0240e+25  6.1 5.7  -17.496  167.865  32.2   0.0970    4.2030e-01    1.0420e-01   28
Event_2005_272_15_50_24  2005   9    29    15    50   24.00   1.0410e+26  6.6 5.9   -5.399  151.898  36.9   0.0580    4.6220e-01    9.7970e-02  132
Event_2005_276_22_09_26  2005  10     3    22     9   26.00   1.8900e+24  5.5 5.5    5.518   94.374  32.0   1.0190    4.5510e+01    1.1130e-01    6
Event_2005_278_10_07_22  2005  10     5    10     7   22.40   1.0420e+25  5.9 6.0  -20.558 -174.204  11.6   0.2040    2.0130e+00    1.1500e-01   35
Event_2005_281_03_50_40  2005  10     8     3    50   40.80   2.9420e+27  7.6 6.9   34.464   73.585  19.1   0.0450    6.1000e+00    1.1100e-01  160
Event_2005_281_10_46_28  2005  10     8    10    46   28.80   5.4030e+25  6.4 6.0   34.679   73.043   8.2   0.1910    8.5660e+00    1.0810e-01   63
Event_2005_281_21_13_31  2005  10     8    21    13   31.90   2.4750e+24  5.5 5.9   34.689   73.162  14.1   0.7905    2.7820e+01    6.2190e-02   13
Event_2005_282_08_30_01  2005  10     9     8    30    1.10   4.0150e+24  5.7 5.7   34.628   73.142  12.9   0.3440    3.7190e+00    1.5650e-01   19
Event_2005_283_11_08_25  2005  10    10    11     8   25.50   3.4810e+24  5.6 5.5   13.411  125.044  20.5   0.3640    3.8200e+00    1.2290e-01   11
Event_2005_284_15_05_39  2005  10    11    15     5   39.70   8.0450e+24  5.9 6.0    4.790   95.091  30.0   0.5770    3.5160e+01    1.0770e-01   51
Event_2005_286_22_04_09  2005  10    13    22     4    9.90   4.0330e+24  5.7 5.7   -5.199  153.758  34.8   0.7315    3.5920e+01    7.7030e-02    8
Event_2005_288_10_06_17  2005  10    15    10     6   17.00   1.8010e+25  6.1 6.0   46.830  154.130  51.2   0.2890    9.8910e+00    5.9730e-02  111
Event_2005_290_09_46_53  2005  10    17     9    46   53.90   5.9530e+24  5.8 5.4   38.149   26.734   6.1   0.2405    1.8840e+00    1.4940e-01    3
Event_2005_291_15_26_00  2005  10    18    15    26    0.30   4.1280e+24  5.7 5.2   37.622   20.940  13.7   0.4040    6.1930e+00    1.1740e-01    8
Event_2005_292_02_33_28  2005  10    19     2    33   28.30   3.2550e+24  5.6 5.6   34.745   72.988   5.4   0.6375    1.9190e+01    1.6110e-01    8
Event_2005_292_11_44_42  2005  10    19    11    44   42.80   3.9520e+25  6.3 6.2   36.386  140.866  41.8   0.2070    7.9760e+00    8.5820e-02  197
Event_2005_293_21_40_04  2005  10    20    21    40    4.10   6.9860e+24  5.8 5.5   38.159   26.753   8.0   0.3620    7.5410e+00    1.2440e-01   17
Event_2005_302_04_05_56  2005  10    29     4     5   56.00   6.5620e+25  6.5 6.1  -45.227   96.892   9.6   0.1220    2.7110e+00    1.1700e-01   36
Event_2005_305_21_13_32  2005  11     1    21    13   32.50   4.8380e+24  5.7 5.5   -3.612  127.301  14.9   0.3215    3.6580e+00    1.4740e-01   10
Event_2005_306_03_09_18  2005  11     2     3     9   18.10   4.6320e+24  5.7 5.8  -30.478 -177.947  42.6   0.5030    1.3410e+01    9.9980e-02    7
Event_2005_314_19_29_54  2005  11    10    19    29   54.10   6.9840e+24  5.8 5.9   57.452  120.593   9.3   0.2660    2.9910e+00    1.4450e-01   95
Event_2005_315_14_58_50  2005  11    11    14    58   50.00   7.1820e+24  5.8 5.7  -55.714  -27.146  51.1   1.5300    5.8530e+02    8.1140e-02    7
Event_2005_318_21_38_51  2005  11    14    21    38   51.40   3.7010e+26  7.0 6.7   38.111  144.912  17.4   0.0690    2.7660e+00    6.5950e-02  254
Event_2005_319_20_20_45  2005  11    15    20    20   45.80   4.9070e+24  5.7 5.5   33.346  141.376  18.8   0.2510    1.7660e+00    1.3820e-01    9
Event_2005_319_23_01_10  2005  11    15    23     1   10.10   5.2600e+24  5.7 5.4   22.041  144.820  37.3   0.3210    3.9590e+00    1.1410e-01   15
Event_2005_323_14_10_13  2005  11    19    14    10   13.00   3.8310e+25  6.3 6.0    2.141   96.783  21.0   0.1210    1.5440e+00    1.4140e-01   35
Event_2005_329_05_31_18  2005  11    25     5    31   18.80   6.3150e+24  5.8 5.5    5.885  126.346  41.7   0.3010    3.9190e+00    9.2860e-02    6
Event_2005_331_10_22_19  2005  11    27    10    22   19.20   1.0290e+25  5.9 6.1   26.840   55.818  49.1   0.3400    9.2020e+00    5.4950e-02   34
Event_2005_332_16_41_32  2005  11    28    16    41   32.50   1.2060e+25  6.0 6.1   20.276  146.086  11.0   0.4400    2.3380e+01    8.9820e-02   33
Event_2005_334_16_53_42  2005  11    30    16    53   42.50   4.8760e+25  6.4 5.8    6.259  124.010  50.7   0.1615    4.6730e+00    8.6410e-02   27
Event_2005_336_13_13_09  2005  12     2    13    13    9.50   6.2730e+25  6.5 6.1   38.077  142.130  40.5   0.1070    1.7490e+00    1.2640e-01  183
Event_2005_337_16_10_42  2005  12     3    16    10   42.40   9.9600e+24  5.9 6.0   29.320  130.253  42.2   0.2670    4.3140e+00    7.6400e-02   62
Event_2005_337_20_38_11  2005  12     3    20    38   11.90   3.9440e+24  5.7 5.5   12.179  140.996  71.6   0.2480    1.3690e+00    1.5060e-01   14
Event_2005_339_12_19_56  2005  12     5    12    19   56.60   1.8140e+26  6.8 6.4   -6.258   29.777  16.7   0.0920    3.2140e+00    9.2680e-02   96
Event_2005_341_23_32_51  2005  12     7    23    32   51.50   4.9740e+25  6.4 6.0  -30.146 -177.515  29.5   0.1410    3.1730e+00    1.1420e-01   91
Event_2005_345_14_20_43  2005  12    11    14    20   43.80   9.7600e+25  6.6 6.2   -6.591  152.255  13.3   0.1170    3.5570e+00    9.5080e-02  138
Event_2005_350_10_24_58  2005  12    16    10    24   58.90   3.8710e+24  5.7 5.5   12.245  -89.552  40.6   0.2360    1.1580e+00    1.6810e-01    6
Event_2005_350_18_32_16  2005  12    16    18    32   16.40   1.3540e+25  6.0 5.8   38.491  141.934  47.4   0.2795    6.7270e+00    1.4940e-01   34
Event_2005_352_04_23_10  2005  12    18     4    23   10.00   3.7730e+24  5.7 5.4    2.856   95.916  20.0   0.2010    6.9720e-01    1.4030e-01    7
Event_2005_354_05_51_12  2005  12    20     5    51   12.60   1.8740e+25  6.1 5.8   12.235  141.071  23.2   0.1910    2.9710e+00    1.4280e-01   33
Event_2005_355_07_09_05  2005  12    21     7     9    5.20   4.0960e+25  6.3 6.3   -0.118  124.679  18.0   0.1050    1.0790e+00    1.2830e-01   47
Event_2005_355_14_32_39  2005  12    21    14    32   39.30   6.7730e+24  5.8 5.9    6.640  -82.754   9.8   0.5410    2.4400e+01    1.2080e-01    4
Event_2005_356_12_20_02  2005  12    22    12    20    2.90   4.2320e+25  6.4 5.6  -54.565 -135.807  15.0   0.1345    2.3430e+00    1.2390e-01   10
Event_2005_360_13_48_01  2005  12    26    13    48    1.80   2.7180e+24  5.6 5.8   26.866  140.659  19.7   0.4735    6.5650e+00    1.7730e-01   17
Event_2005_364_18_26_43  2005  12    30    18    26   43.90   1.5770e+25  6.1 5.8    7.561  -82.269  29.6   0.4030    2.3490e+01    9.2530e-02   16
Event_2006_001_07_11_57  2006   1     1     7    11   57.00   2.8350e+24  5.6 5.3   31.436  140.097  10.0   0.1825    3.9210e-01    1.1850e-01    4
Event_2006_002_06_10_49  2006   1     2     6    10   49.20   1.3740e+27  7.4 6.4  -60.910  -21.579  13.0   0.0870    2.0590e+01    4.8730e-02   23
Event_2006_005_08_40_45  2006   1     5     8    40   45.80   4.2730e+24  5.7 5.5  -56.600  -24.889  10.0   0.4935    1.1690e+01    1.2410e-01    3
Event_2006_006_03_39_58  2006   1     6     3    39   58.50   1.2600e+25  6.0 5.9    6.609  -82.384   8.0   0.2940    7.2860e+00    9.1020e-02   35
Event_2006_007_02_23_43  2006   1     7     2    23   43.60   2.4210e+24  5.5 5.7   52.426  173.641  30.8   0.9760    5.1220e+01    1.1830e-01    7
Event_2006_018_14_25_27  2006   1    18    14    25   27.60   2.3110e+24  5.5 5.8   37.778  142.147  25.8   0.9250    4.1620e+01    1.1410e-01    4
Event_2006_023_06_02_59  2006   1    23     6     2   59.50   4.7580e+25  6.4 5.8  -17.369  167.788  23.0   0.0775    5.0400e-01    8.3090e-02   44
Event_2006_031_19_15_51  2006   1    31    19    15   51.60   8.3340e+24  5.9 5.7    2.699   96.065  20.0   0.2010    1.5400e+00    5.9360e-02   38
Event_2006_034_04_37_36  2006   2     3     4    37   36.40   4.8640e+24  5.7 5.5   36.170  141.475  28.0   0.3090    3.2650e+00    8.9690e-02   26
Event_2006_034_20_34_12  2006   2     3    20    34   12.70   1.5800e+25  6.1 5.6   11.862   92.362  19.0   0.2685    6.9590e+00    5.4050e-02   53
Event_2006_045_15_27_23  2006   2    14    15    27   23.30   3.0310e+25  6.3 6.2   20.832  146.214  40.0   0.1960    5.1930e+00    9.7410e-02  137
Event_2006_049_15_59_22  2006   2    18    15    59   22.10   2.5240e+25  6.2 5.9   -5.202  152.114  40.0   0.1595    2.3300e+00    1.1270e-01   34
Event_2006_053_22_19_07  2006   2    22    22    19    7.80   4.1600e+26  7.0 6.5  -21.264   33.621  11.0   0.0500    1.1830e+00    1.3400e-01   77
Event_2006_059_07_31_02  2006   2    28     7    31    2.70   1.3660e+25  6.0 5.8   28.133   56.821  18.0   0.2750    6.4640e+00    1.1230e-01   26
Event_2006_060_11_04_12  2006   3     1    11     4   12.20   5.8710e+24  5.8 5.5   13.453  120.473  22.3   0.4565    1.2710e+01    1.4760e-01    7
Event_2006_071_20_54_53  2006   3    12    20    54   53.50   5.9420e+24  5.8 5.9   -5.106  153.680  47.3   0.7490    5.6810e+01    7.2920e-02    8
Event_2006_083_12_27_05  2006   3    24    12    27    5.40   1.8110e+25  6.1 5.8   -3.258  143.172  12.0   0.2155    4.1240e+00    4.4830e-02   23
Event_2006_084_07_28_57  2006   3    25     7    28   57.70   7.8000e+24  5.9 5.7   27.565   55.636  18.0   0.3370    6.7930e+00    5.0260e-02   16
Event_2006_091_10_02_19  2006   4     1    10     2   19.60   1.9920e+25  6.1 6.0   22.868  121.288   9.0   0.2105    4.2280e+00    1.0340e-01   71
Event_2006_101_00_02_41  2006   4    11     0     2   41.50   2.3300e+24  5.5 5.1   37.663   20.949  18.0   0.4200    3.9280e+00    9.8880e-02    8
Event_2006_101_17_29_28  2006   4    11    17    29   28.40   2.5220e+24  5.5 5.1   37.679   21.009  18.0   0.4050    3.8120e+00    9.6170e-02    7
Event_2006_102_16_52_01  2006   4    12    16    52    1.20   3.8730e+24  5.7 5.2   37.610   20.957  19.0   0.2670    1.6770e+00    1.2880e-01    7
